Student_ID,Name,Department,Semester,Gender,Subject,Total_Classes,Classes_Attended,Attendance_Percentage,Previous_Attendance_Percentage,Leaves_Taken,Internal_Marks,Distance_KM,Monthly_Attendance,Trend,Risk_Label
STU04907,Ishaan Pillai,Civil,8,Male,Transportation Engg,51,38,74.51,85.88,4,51,9.7,74.51,declining,High Risk
STU04907,Ishaan Pillai,Civil,8,Male,Concrete Technology,48,33,68.75,75.06,10,53,9.7,68.75,declining,Medium Risk
STU04907,Ishaan Pillai,Civil,8,Male,Geotechnical Engg,59,42,71.19,80.05,7,56,9.7,71.19,declining,High Risk
STU04907,Ishaan Pillai,Civil,8,Male,Structural Analysis,57,39,68.42,75.01,8,56,9.7,68.42,declining,Medium Risk
STU04908,Tanya Verma,Mechanical,6,Female,Machine Design,55,36,65.45,68.64,8,41,5.6,65.45,stable,Medium Risk
STU04908,Tanya Verma,Mechanical,6,Female,Heat Transfer,63,45,71.43,68.48,5,56,5.6,71.43,stable,Medium Risk
STU04908,Tanya Verma,Mechanical,6,Female,Manufacturing Tech,59,37,62.71,62.22,9,64,5.6,62.71,stable,High Risk
STU04908,Tanya Verma,Mechanical,6,Female,Thermodynamics,51,34,66.67,68.81,9,61,5.6,66.67,stable,Medium Risk
STU04908,Tanya Verma,Mechanical,6,Female,Fluid Mechanics,49,30,61.22,60.32,11,49,5.6,61.22,stable,High Risk
STU04909,Kavya Patel,Electrical,2,Female,Power Electronics,53,37,69.81,60.63,9,61,29.8,69.81,improving,Medium Risk
STU04909,Kavya Patel,Electrical,2,Female,Circuit Theory,56,45,80.36,74.37,4,61,29.8,80.36,improving,Low Risk
STU04909,Kavya Patel,Electrical,2,Female,Control Systems,58,40,68.97,62.54,7,58,29.8,68.97,improving,Medium Risk
STU04909,Kavya Patel,Electrical,2,Female,Power Systems,60,42,70.0,60.4,7,66,29.8,70.0,improving,Medium Risk
STU04910,Sai Nair,Mechanical,8,Male,Machine Design,48,39,81.25,75.49,3,70,7.9,81.25,improving,Low Risk
STU04910,Sai Nair,Mechanical,8,Male,Fluid Mechanics,62,48,77.42,70.25,5,54,7.9,77.42,improving,Low Risk
STU04910,Sai Nair,Mechanical,8,Male,Thermodynamics,49,39,79.59,73.75,7,65,7.9,79.59,improving,Low Risk
STU04910,Sai Nair,Mechanical,8,Male,Heat Transfer,47,37,78.72,67.87,3,70,7.9,78.72,improving,Low Risk
STU04911,Shreya Verma,Electronics,5,Female,Signals & Systems,59,51,86.44,86.75,1,58,10.2,86.44,declining,Low Risk
STU04911,Shreya Verma,Electronics,5,Female,Digital Electronics,58,46,79.31,85.9,4,66,10.2,79.31,declining,Low Risk
STU04911,Shreya Verma,Electronics,5,Female,Communication Systems,54,41,75.93,82.26,5,53,10.2,75.93,declining,Low Risk
STU04911,Shreya Verma,Electronics,5,Female,Microprocessors,51,42,82.35,88.17,4,62,10.2,82.35,declining,Low Risk
STU04912,Arjun Rao,Civil,6,Male,Concrete Technology,60,35,58.33,61.56,9,41,22.2,58.33,stable,High Risk
STU04912,Arjun Rao,Civil,6,Male,Structural Analysis,60,32,53.33,55.14,12,45,22.2,53.33,stable,High Risk
STU04912,Arjun Rao,Civil,6,Male,Geotechnical Engg,56,33,58.93,57.9,11,52,22.2,58.93,stable,High Risk
STU04912,Arjun Rao,Civil,6,Male,Transportation Engg,45,27,60.0,64.8,8,42,22.2,60.0,stable,High Risk
STU04912,Arjun Rao,Civil,6,Male,Surveying,60,35,58.33,59.02,10,57,22.2,58.33,stable,High Risk
STU04913,Aarav Menon,Mechanical,8,Male,Machine Design,57,43,75.44,72.18,8,54,42.7,75.44,improving,Low Risk
STU04913,Aarav Menon,Mechanical,8,Male,Fluid Mechanics,63,46,73.02,61.66,8,52,42.7,73.02,improving,Medium Risk
STU04913,Aarav Menon,Mechanical,8,Male,Thermodynamics,60,42,70.0,59.11,6,51,42.7,70.0,improving,Low Risk
STU04913,Aarav Menon,Mechanical,8,Male,Heat Transfer,58,42,72.41,59.63,7,60,42.7,72.41,improving,Medium Risk
STU04913,Aarav Menon,Mechanical,8,Male,Manufacturing Tech,52,41,78.85,78.07,6,58,42.7,78.85,improving,Low Risk
STU04914,Radhika Desai,Civil,7,Female,Transportation Engg,59,49,83.05,74.99,3,63,10.0,83.05,improving,Low Risk
STU04914,Radhika Desai,Civil,7,Female,Concrete Technology,54,51,94.44,84.22,2,66,10.0,94.44,improving,Low Risk
STU04914,Radhika Desai,Civil,7,Female,Structural Analysis,56,54,96.43,87.47,1,64,10.0,96.43,improving,Low Risk
STU04914,Radhika Desai,Civil,7,Female,Surveying,45,40,88.89,74.79,1,73,10.0,88.89,improving,Low Risk
STU04915,Divya Reddy,Mechanical,6,Female,Thermodynamics,61,48,78.69,76.02,4,65,3.7,78.69,stable,Low Risk
STU04915,Divya Reddy,Mechanical,6,Female,Manufacturing Tech,58,43,74.14,79.24,5,62,3.7,74.14,stable,Medium Risk
STU04915,Divya Reddy,Mechanical,6,Female,Heat Transfer,55,49,89.09,89.38,3,53,3.7,89.09,stable,Low Risk
STU04915,Divya Reddy,Mechanical,6,Female,Fluid Mechanics,52,43,82.69,82.38,3,70,3.7,82.69,stable,Low Risk
STU04916,Diya Chatterjee,Electronics,3,Female,Communication Systems,52,42,80.77,78.46,6,60,8.6,80.77,improving,Low Risk
STU04916,Diya Chatterjee,Electronics,3,Female,Digital Electronics,54,47,87.04,83.34,2,57,8.6,87.04,improving,Low Risk
STU04916,Diya Chatterjee,Electronics,3,Female,Signals & Systems,54,45,83.33,74.75,5,59,8.6,83.33,improving,Low Risk
STU04916,Diya Chatterjee,Electronics,3,Female,VLSI Design,51,47,92.16,87.65,2,78,8.6,92.16,improving,Low Risk
STU04917,Meera Joshi,Electrical,6,Female,Power Electronics,46,28,60.87,76.57,12,42,1.3,60.87,declining,High Risk
STU04917,Meera Joshi,Electrical,6,Female,Power Systems,48,24,50.0,62.61,13,40,1.3,50.0,declining,High Risk
STU04917,Meera Joshi,Electrical,6,Female,Electrical Machines,60,38,63.33,72.35,7,45,1.3,63.33,declining,High Risk
STU04917,Meera Joshi,Electrical,6,Female,Control Systems,61,41,67.21,69.8,7,48,1.3,67.21,declining,Medium Risk
STU04918,Diya Patel,Information Technology,3,Female,Web Technologies,50,20,40.0,35.74,17,33,25.5,40.0,improving,High Risk
STU04918,Diya Patel,Information Technology,3,Female,Data Mining,50,20,40.0,33.41,15,40,25.5,40.0,improving,High Risk
STU04918,Diya Patel,Information Technology,3,Female,Cloud Computing,57,23,40.35,30.0,15,46,25.5,40.35,improving,High Risk
STU04918,Diya Patel,Information Technology,3,Female,Software Engineering,54,22,40.74,31.99,14,26,25.5,40.74,improving,High Risk
STU04918,Diya Patel,Information Technology,3,Female,Cyber Security,48,19,39.58,31.36,13,37,25.5,39.58,improving,High Risk
STU04919,Nikhil Pillai,Electronics,3,Male,Microprocessors,54,44,81.48,80.74,4,63,6.7,81.48,stable,Low Risk
STU04919,Nikhil Pillai,Electronics,3,Male,Digital Electronics,57,46,80.7,85.47,3,62,6.7,80.7,stable,Low Risk
STU04919,Nikhil Pillai,Electronics,3,Male,VLSI Design,60,53,88.33,92.68,2,67,6.7,88.33,stable,Low Risk
STU04919,Nikhil Pillai,Electronics,3,Male,Signals & Systems,51,44,86.27,86.89,1,70,6.7,86.27,stable,Low Risk
STU04919,Nikhil Pillai,Electronics,3,Male,Communication Systems,47,40,85.11,87.03,6,66,6.7,85.11,stable,Low Risk
STU04920,Vihaan Menon,Civil,5,Male,Concrete Technology,50,43,86.0,84.14,5,68,7.4,86.0,stable,Low Risk
STU04920,Vihaan Menon,Civil,5,Male,Structural Analysis,46,44,95.65,96.99,0,67,7.4,95.65,stable,Low Risk
STU04920,Vihaan Menon,Civil,5,Male,Transportation Engg,56,49,87.5,91.2,4,54,7.4,87.5,stable,Low Risk
STU04920,Vihaan Menon,Civil,5,Male,Surveying,48,38,79.17,78.54,4,58,7.4,79.17,stable,Low Risk
STU04920,Vihaan Menon,Civil,5,Male,Geotechnical Engg,53,50,94.34,91.86,2,78,7.4,94.34,stable,Low Risk
STU04921,Manav Menon,Electrical,6,Male,Power Electronics,62,45,72.58,80.46,8,60,17.5,72.58,declining,Medium Risk
STU04921,Manav Menon,Electrical,6,Male,Electrical Machines,46,31,67.39,72.06,6,58,17.5,67.39,declining,Medium Risk
STU04921,Manav Menon,Electrical,6,Male,Power Systems,57,38,66.67,74.75,10,52,17.5,66.67,declining,High Risk
STU04921,Manav Menon,Electrical,6,Male,Circuit Theory,45,31,68.89,75.3,7,49,17.5,68.89,declining,Medium Risk
STU04922,Neha Iyer,Computer Science,3,Female,AI & ML,49,37,75.51,75.58,6,41,12.4,75.51,stable,Low Risk
STU04922,Neha Iyer,Computer Science,3,Female,Data Structures,48,42,87.5,82.36,4,66,12.4,87.5,stable,Low Risk
STU04922,Neha Iyer,Computer Science,3,Female,Computer Networks,47,37,78.72,81.51,6,66,12.4,78.72,stable,Low Risk
STU04922,Neha Iyer,Computer Science,3,Female,DBMS,49,40,81.63,85.33,6,58,12.4,81.63,stable,Low Risk
STU04922,Neha Iyer,Computer Science,3,Female,Operating Systems,51,37,72.55,75.38,5,50,12.4,72.55,stable,Medium Risk
STU04923,Varun Gupta,Electronics,2,Male,Digital Electronics,45,39,86.67,82.06,1,66,13.2,86.67,improving,Low Risk
STU04923,Varun Gupta,Electronics,2,Male,Signals & Systems,51,45,88.24,74.52,3,71,13.2,88.24,improving,Low Risk
STU04923,Varun Gupta,Electronics,2,Male,VLSI Design,59,50,84.75,77.49,5,49,13.2,84.75,improving,Low Risk
STU04923,Varun Gupta,Electronics,2,Male,Microprocessors,50,47,94.0,88.43,3,82,13.2,94.0,improving,Low Risk
STU04923,Varun Gupta,Electronics,2,Male,Communication Systems,53,45,84.91,78.34,3,80,13.2,84.91,improving,Low Risk
STU04924,Nikhil Pillai,Mechanical,3,Male,Manufacturing Tech,47,38,80.85,78.82,7,62,16.1,80.85,stable,Low Risk
STU04924,Nikhil Pillai,Mechanical,3,Male,Heat Transfer,56,48,85.71,83.99,2,71,16.1,85.71,stable,Low Risk
STU04924,Nikhil Pillai,Mechanical,3,Male,Thermodynamics,63,49,77.78,78.46,5,66,16.1,77.78,stable,Low Risk
STU04924,Nikhil Pillai,Mechanical,3,Male,Machine Design,62,42,67.74,63.67,8,51,16.1,67.74,stable,Medium Risk
STU04924,Nikhil Pillai,Mechanical,3,Male,Fluid Mechanics,48,36,75.0,80.72,8,60,16.1,75.0,stable,Low Risk
STU04925,Rahul Rao,Electronics,5,Male,Signals & Systems,53,32,60.38,53.11,8,57,8.3,60.38,improving,Medium Risk
STU04925,Rahul Rao,Electronics,5,Male,Digital Electronics,50,28,56.0,49.63,11,36,8.3,56.0,improving,High Risk
STU04925,Rahul Rao,Electronics,5,Male,Microprocessors,46,28,60.87,49.23,10,49,8.3,60.87,improving,Medium Risk
STU04925,Rahul Rao,Electronics,5,Male,VLSI Design,59,36,61.02,54.3,12,42,8.3,61.02,improving,High Risk
STU04926,Arjun Reddy,Electrical,7,Male,Power Systems,49,41,83.67,84.53,4,57,6.7,83.67,stable,Low Risk
STU04926,Arjun Reddy,Electrical,7,Male,Power Electronics,57,48,84.21,78.01,4,66,6.7,84.21,stable,Low Risk
STU04926,Arjun Reddy,Electrical,7,Male,Control Systems,62,51,82.26,83.54,6,70,6.7,82.26,stable,Low Risk
STU04926,Arjun Reddy,Electrical,7,Male,Circuit Theory,52,43,82.69,77.28,2,57,6.7,82.69,stable,Low Risk
STU04927,Dev Nair,Electrical,5,Male,Electrical Machines,46,19,41.3,38.62,13,29,18.3,41.3,stable,High Risk
STU04927,Dev Nair,Electrical,5,Male,Circuit Theory,55,23,41.82,43.7,17,47,18.3,41.82,stable,High Risk
STU04927,Dev Nair,Electrical,5,Male,Control Systems,58,23,39.66,34.8,13,30,18.3,39.66,stable,High Risk
STU04927,Dev Nair,Electrical,5,Male,Power Systems,56,22,39.29,46.81,17,41,18.3,39.29,stable,High Risk
STU04927,Dev Nair,Electrical,5,Male,Power Electronics,60,24,40.0,35.7,17,35,18.3,40.0,stable,High Risk
STU04928,Rahul Rao,Electrical,4,Male,Electrical Machines,47,40,85.11,88.03,3,75,13.6,85.11,stable,Low Risk
STU04928,Rahul Rao,Electrical,4,Male,Control Systems,54,53,98.15,92.46,0,73,13.6,98.15,stable,Low Risk
STU04928,Rahul Rao,Electrical,4,Male,Circuit Theory,57,50,87.72,89.48,2,71,13.6,87.72,stable,Low Risk
STU04928,Rahul Rao,Electrical,4,Male,Power Electronics,47,36,76.6,72.71,7,58,13.6,76.6,stable,Low Risk
STU04928,Rahul Rao,Electrical,4,Male,Power Systems,63,57,90.48,91.81,1,72,13.6,90.48,stable,Low Risk
STU04929,Ishaan Joshi,Electronics,5,Male,Communication Systems,51,27,52.94,62.41,13,37,11.7,52.94,declining,High Risk
STU04929,Ishaan Joshi,Electronics,5,Male,Microprocessors,48,29,60.42,67.46,11,35,11.7,60.42,declining,High Risk
STU04929,Ishaan Joshi,Electronics,5,Male,VLSI Design,64,37,57.81,63.58,9,45,11.7,57.81,declining,High Risk
STU04929,Ishaan Joshi,Electronics,5,Male,Digital Electronics,47,29,61.7,69.05,12,47,11.7,61.7,declining,High Risk
STU04929,Ishaan Joshi,Electronics,5,Male,Signals & Systems,45,26,57.78,65.46,10,29,11.7,57.78,declining,High Risk
STU04930,Ishaan Gupta,Electronics,5,Male,Signals & Systems,48,27,56.25,55.51,11,50,9.5,56.25,declining,High Risk
STU04930,Ishaan Gupta,Electronics,5,Male,Microprocessors,61,40,65.57,75.43,8,57,9.5,65.57,declining,High Risk
STU04930,Ishaan Gupta,Electronics,5,Male,VLSI Design,55,37,67.27,70.84,8,55,9.5,67.27,declining,Medium Risk
STU04930,Ishaan Gupta,Electronics,5,Male,Digital Electronics,52,29,55.77,69.62,11,43,9.5,55.77,declining,High Risk
STU04931,Karthik Kapoor,Mechanical,4,Male,Heat Transfer,50,38,76.0,75.18,6,43,8.1,76.0,stable,Low Risk
STU04931,Karthik Kapoor,Mechanical,4,Male,Thermodynamics,58,41,70.69,67.03,6,59,8.1,70.69,stable,Medium Risk
STU04931,Karthik Kapoor,Mechanical,4,Male,Machine Design,62,42,67.74,63.81,6,53,8.1,67.74,stable,Medium Risk
STU04931,Karthik Kapoor,Mechanical,4,Male,Fluid Mechanics,55,40,72.73,79.64,9,54,8.1,72.73,stable,Medium Risk
STU04932,Dev Patel,Electronics,6,Male,Communication Systems,50,23,46.0,35.31,13,35,5.1,46.0,improving,High Risk
STU04932,Dev Patel,Electronics,6,Male,Microprocessors,51,20,39.22,34.01,17,35,5.1,39.22,improving,High Risk
STU04932,Dev Patel,Electronics,6,Male,Signals & Systems,56,23,41.07,40.61,13,39,5.1,41.07,improving,High Risk
STU04932,Dev Patel,Electronics,6,Male,Digital Electronics,45,18,40.0,32.88,17,34,5.1,40.0,improving,High Risk
STU04932,Dev Patel,Electronics,6,Male,VLSI Design,63,27,42.86,35.72,14,24,5.1,42.86,improving,High Risk
STU04933,Rahul Kapoor,Computer Science,6,Male,DBMS,58,23,39.66,43.01,13,31,16.0,39.66,stable,High Risk
STU04933,Rahul Kapoor,Computer Science,6,Male,Data Structures,53,21,39.62,37.44,13,39,16.0,39.62,stable,High Risk
STU04933,Rahul Kapoor,Computer Science,6,Male,AI & ML,49,20,40.82,38.74,16,30,16.0,40.82,stable,High Risk
STU04933,Rahul Kapoor,Computer Science,6,Male,Computer Networks,58,23,39.66,35.87,13,34,16.0,39.66,stable,High Risk
STU04934,Isha Gupta,Civil,8,Female,Concrete Technology,47,39,82.98,86.97,4,67,3.8,82.98,declining,Low Risk
STU04934,Isha Gupta,Civil,8,Female,Transportation Engg,50,46,92.0,100.0,2,64,3.8,92.0,declining,Low Risk
STU04934,Isha Gupta,Civil,8,Female,Structural Analysis,58,52,89.66,94.98,2,67,3.8,89.66,declining,Low Risk
STU04934,Isha Gupta,Civil,8,Female,Geotechnical Engg,58,47,81.03,88.22,5,67,3.8,81.03,declining,Low Risk
STU04935,Sai Patel,Civil,2,Male,Transportation Engg,62,50,80.65,76.64,7,55,20.9,80.65,improving,Low Risk
STU04935,Sai Patel,Civil,2,Male,Structural Analysis,62,58,93.55,86.14,3,79,20.9,93.55,improving,Low Risk
STU04935,Sai Patel,Civil,2,Male,Geotechnical Engg,58,50,86.21,85.08,3,62,20.9,86.21,improving,Low Risk
STU04935,Sai Patel,Civil,2,Male,Concrete Technology,62,51,82.26,73.08,3,56,20.9,82.26,improving,Low Risk
STU04935,Sai Patel,Civil,2,Male,Surveying,56,46,82.14,71.58,6,54,20.9,82.14,improving,Low Risk
STU04936,Neha Iyer,Electrical,5,Female,Power Electronics,64,45,70.31,72.94,5,60,10.2,70.31,stable,Medium Risk
STU04936,Neha Iyer,Electrical,5,Female,Power Systems,49,39,79.59,77.2,3,59,10.2,79.59,stable,Low Risk
STU04936,Neha Iyer,Electrical,5,Female,Control Systems,57,42,73.68,74.0,8,61,10.2,73.68,stable,Medium Risk
STU04936,Neha Iyer,Electrical,5,Female,Circuit Theory,56,40,71.43,66.56,7,58,10.2,71.43,stable,Medium Risk
STU04936,Neha Iyer,Electrical,5,Female,Electrical Machines,50,37,74.0,73.53,8,53,10.2,74.0,stable,Medium Risk
STU04937,Shreya Reddy,Electronics,8,Female,Digital Electronics,46,31,67.39,72.13,9,46,2.9,67.39,stable,Medium Risk
STU04937,Shreya Reddy,Electronics,8,Female,Signals & Systems,62,41,66.13,67.69,10,55,2.9,66.13,stable,Medium Risk
STU04937,Shreya Reddy,Electronics,8,Female,VLSI Design,53,38,71.7,74.66,6,55,2.9,71.7,stable,Medium Risk
STU04937,Shreya Reddy,Electronics,8,Female,Communication Systems,60,41,68.33,73.66,9,65,2.9,68.33,stable,Medium Risk
STU04937,Shreya Reddy,Electronics,8,Female,Microprocessors,48,30,62.5,63.53,10,35,2.9,62.5,stable,High Risk
STU04938,Radhika Joshi,Electrical,1,Female,Circuit Theory,59,49,83.05,85.79,2,54,18.1,83.05,declining,Low Risk
STU04938,Radhika Joshi,Electrical,1,Female,Electrical Machines,61,50,81.97,93.69,4,70,18.1,81.97,declining,Medium Risk
STU04938,Radhika Joshi,Electrical,1,Female,Power Electronics,57,44,77.19,85.33,5,66,18.1,77.19,declining,Medium Risk
STU04938,Radhika Joshi,Electrical,1,Female,Power Systems,48,41,85.42,92.63,6,65,18.1,85.42,declining,Low Risk
STU04939,Manav Patel,Electronics,2,Male,Signals & Systems,52,47,90.38,86.75,3,83,15.6,90.38,stable,Low Risk
STU04939,Manav Patel,Electronics,2,Male,VLSI Design,64,60,93.75,95.91,4,61,15.6,93.75,stable,Low Risk
STU04939,Manav Patel,Electronics,2,Male,Communication Systems,57,51,89.47,90.61,4,78,15.6,89.47,stable,Low Risk
STU04939,Manav Patel,Electronics,2,Male,Digital Electronics,48,41,85.42,85.36,4,69,15.6,85.42,stable,Low Risk
STU04939,Manav Patel,Electronics,2,Male,Microprocessors,59,57,96.61,89.41,0,79,15.6,96.61,stable,Low Risk
STU04940,Karthik Nair,Information Technology,1,Male,Software Engineering,63,53,84.13,72.35,4,74,2.9,84.13,improving,Low Risk
STU04940,Karthik Nair,Information Technology,1,Male,Cloud Computing,58,46,79.31,68.5,3,62,2.9,79.31,improving,Low Risk
STU04940,Karthik Nair,Information Technology,1,Male,Cyber Security,47,34,72.34,65.82,6,62,2.9,72.34,improving,Low Risk
STU04940,Karthik Nair,Information Technology,1,Male,Data Mining,58,48,82.76,74.82,5,61,2.9,82.76,improving,Low Risk
STU04941,Aditya Chatterjee,Civil,3,Male,Concrete Technology,56,46,82.14,90.68,4,66,10.8,82.14,declining,Medium Risk
STU04941,Aditya Chatterjee,Civil,3,Male,Geotechnical Engg,51,42,82.35,91.48,6,57,10.8,82.35,declining,Medium Risk
STU04941,Aditya Chatterjee,Civil,3,Male,Structural Analysis,57,45,78.95,88.15,7,51,10.8,78.95,declining,Medium Risk
STU04941,Aditya Chatterjee,Civil,3,Male,Transportation Engg,46,39,84.78,88.97,6,58,10.8,84.78,declining,Low Risk
STU04941,Aditya Chatterjee,Civil,3,Male,Surveying,46,38,82.61,88.82,3,59,10.8,82.61,declining,Low Risk
STU04942,Aditya Sharma,Mechanical,3,Male,Heat Transfer,56,41,73.21,70.24,9,66,14.0,73.21,stable,Medium Risk
STU04942,Aditya Sharma,Mechanical,3,Male,Manufacturing Tech,63,46,73.02,67.05,6,60,14.0,73.02,stable,Medium Risk
STU04942,Aditya Sharma,Mechanical,3,Male,Thermodynamics,47,37,78.72,81.16,6,63,14.0,78.72,stable,Low Risk
STU04942,Aditya Sharma,Mechanical,3,Male,Fluid Mechanics,62,41,66.13,64.64,10,41,14.0,66.13,stable,Medium Risk
STU04943,Kavya Singh,Electronics,5,Female,Communication Systems,57,51,89.47,90.19,2,65,17.1,89.47,stable,Low Risk
STU04943,Kavya Singh,Electronics,5,Female,Microprocessors,60,53,88.33,91.14,4,74,17.1,88.33,stable,Low Risk
STU04943,Kavya Singh,Electronics,5,Female,Signals & Systems,56,51,91.07,91.16,0,68,17.1,91.07,stable,Low Risk
STU04943,Kavya Singh,Electronics,5,Female,Digital Electronics,61,53,86.89,85.92,4,67,17.1,86.89,stable,Low Risk
STU04943,Kavya Singh,Electronics,5,Female,VLSI Design,59,53,89.83,95.08,1,64,17.1,89.83,stable,Low Risk
STU04944,Neha Desai,Electrical,6,Female,Power Systems,64,53,82.81,73.52,4,63,9.0,82.81,improving,Low Risk
STU04944,Neha Desai,Electrical,6,Female,Circuit Theory,48,41,85.42,80.88,5,56,9.0,85.42,improving,Low Risk
STU04944,Neha Desai,Electrical,6,Female,Control Systems,57,53,92.98,85.78,4,74,9.0,92.98,improving,Low Risk
STU04944,Neha Desai,Electrical,6,Female,Electrical Machines,53,44,83.02,75.76,6,60,9.0,83.02,improving,Low Risk
STU04944,Neha Desai,Electrical,6,Female,Power Electronics,49,43,87.76,82.78,3,70,9.0,87.76,improving,Low Risk
STU04945,Yash Kumar,Electronics,4,Male,Microprocessors,56,36,64.29,64.11,10,63,10.6,64.29,stable,High Risk
STU04945,Yash Kumar,Electronics,4,Male,Signals & Systems,59,36,61.02,58.81,12,51,10.6,61.02,stable,High Risk
STU04945,Yash Kumar,Electronics,4,Male,VLSI Design,53,33,62.26,67.55,11,66,10.6,62.26,stable,High Risk
STU04945,Yash Kumar,Electronics,4,Male,Digital Electronics,50,33,66.0,64.61,7,57,10.6,66.0,stable,Medium Risk
STU04945,Yash Kumar,Electronics,4,Male,Communication Systems,55,33,60.0,57.6,9,51,10.6,60.0,stable,High Risk
STU04946,Tanya Kapoor,Computer Science,7,Female,AI & ML,50,35,70.0,60.26,6,61,6.6,70.0,improving,Low Risk
STU04946,Tanya Kapoor,Computer Science,7,Female,DBMS,45,38,84.44,73.56,5,70,6.6,84.44,improving,Low Risk
STU04946,Tanya Kapoor,Computer Science,7,Female,Data Structures,63,52,82.54,73.52,3,43,6.6,82.54,improving,Low Risk
STU04946,Tanya Kapoor,Computer Science,7,Female,Computer Networks,48,38,79.17,64.14,6,62,6.6,79.17,improving,Low Risk
STU04947,Ananya Singh,Information Technology,4,Female,Software Engineering,48,44,91.67,91.74,1,60,3.4,91.67,stable,Low Risk
STU04947,Ananya Singh,Information Technology,4,Female,Cyber Security,45,42,93.33,95.68,0,80,3.4,93.33,stable,Low Risk
STU04947,Ananya Singh,Information Technology,4,Female,Cloud Computing,45,39,86.67,81.73,1,61,3.4,86.67,stable,Low Risk
STU04947,Ananya Singh,Information Technology,4,Female,Data Mining,60,60,100.0,100.0,0,66,3.4,100.0,stable,Low Risk
STU04947,Ananya Singh,Information Technology,4,Female,Web Technologies,56,53,94.64,95.2,0,81,3.4,94.64,stable,Low Risk
STU04948,Sneha Kapoor,Information Technology,7,Female,Cyber Security,46,35,76.09,76.88,6,61,9.8,76.09,stable,Low Risk
STU04948,Sneha Kapoor,Information Technology,7,Female,Data Mining,52,40,76.92,68.89,6,56,9.8,76.92,stable,Low Risk
STU04948,Sneha Kapoor,Information Technology,7,Female,Web Technologies,45,35,77.78,78.16,4,56,9.8,77.78,stable,Low Risk
STU04948,Sneha Kapoor,Information Technology,7,Female,Software Engineering,54,43,79.63,78.38,7,66,9.8,79.63,stable,Low Risk
STU04949,Shreya Patel,Mechanical,3,Female,Heat Transfer,64,53,82.81,84.15,2,65,13.9,82.81,stable,Low Risk
STU04949,Shreya Patel,Mechanical,3,Female,Fluid Mechanics,60,42,70.0,71.83,10,56,13.9,70.0,stable,Medium Risk
STU04949,Shreya Patel,Mechanical,3,Female,Machine Design,55,34,61.82,60.13,9,49,13.9,61.82,stable,High Risk
STU04949,Shreya Patel,Mechanical,3,Female,Thermodynamics,45,36,80.0,79.44,6,71,13.9,80.0,stable,Low Risk
STU04950,Rahul Joshi,Civil,4,Male,Transportation Engg,55,37,67.27,56.16,10,48,8.2,67.27,improving,Medium Risk
STU04950,Rahul Joshi,Civil,4,Male,Concrete Technology,50,33,66.0,61.85,10,46,8.2,66.0,improving,Medium Risk
STU04950,Rahul Joshi,Civil,4,Male,Surveying,49,29,59.18,45.05,8,43,8.2,59.18,improving,Medium Risk
STU04950,Rahul Joshi,Civil,4,Male,Structural Analysis,52,38,73.08,61.75,5,56,8.2,73.08,improving,Low Risk
STU04951,Nikhil Nair,Electrical,4,Male,Power Systems,47,29,61.7,61.73,11,58,17.5,61.7,stable,High Risk
STU04951,Nikhil Nair,Electrical,4,Male,Electrical Machines,61,43,70.49,68.07,8,60,17.5,70.49,stable,Medium Risk
STU04951,Nikhil Nair,Electrical,4,Male,Circuit Theory,64,41,64.06,57.28,8,58,17.5,64.06,stable,High Risk
STU04951,Nikhil Nair,Electrical,4,Male,Power Electronics,53,35,66.04,59.09,9,51,17.5,66.04,stable,Medium Risk
STU04952,Isha Joshi,Electronics,4,Female,Digital Electronics,57,54,94.74,91.98,0,69,13.7,94.74,stable,Low Risk
STU04952,Isha Joshi,Electronics,4,Female,Microprocessors,52,52,100.0,97.42,0,73,13.7,100.0,stable,Low Risk
STU04952,Isha Joshi,Electronics,4,Female,Communication Systems,48,42,87.5,86.76,4,63,13.7,87.5,stable,Low Risk
STU04952,Isha Joshi,Electronics,4,Female,Signals & Systems,62,53,85.48,85.13,4,57,13.7,85.48,stable,Low Risk
STU04953,Anika Nair,Civil,6,Female,Surveying,48,32,66.67,65.64,7,39,3.2,66.67,stable,Medium Risk
STU04953,Anika Nair,Civil,6,Female,Concrete Technology,64,46,71.88,71.63,8,61,3.2,71.88,stable,Medium Risk
STU04953,Anika Nair,Civil,6,Female,Structural Analysis,63,39,61.9,59.48,9,41,3.2,61.9,stable,High Risk
STU04953,Anika Nair,Civil,6,Female,Geotechnical Engg,50,35,70.0,67.74,10,57,3.2,70.0,stable,Medium Risk
STU04953,Anika Nair,Civil,6,Female,Transportation Engg,60,39,65.0,62.58,8,48,3.2,65.0,stable,Medium Risk
STU04954,Radhika Desai,Computer Science,1,Female,Operating Systems,57,40,70.18,61.0,6,43,7.4,70.18,improving,Low Risk
STU04954,Radhika Desai,Computer Science,1,Female,Computer Networks,61,42,68.85,64.64,9,48,7.4,68.85,improving,Medium Risk
STU04954,Radhika Desai,Computer Science,1,Female,AI & ML,49,31,63.27,51.62,8,49,7.4,63.27,improving,Medium Risk
STU04954,Radhika Desai,Computer Science,1,Female,Data Structures,59,40,67.8,60.09,8,32,7.4,67.8,improving,Medium Risk
STU04955,Neha Nair,Civil,1,Female,Transportation Engg,58,52,89.66,88.83,1,73,4.3,89.66,stable,Low Risk
STU04955,Neha Nair,Civil,1,Female,Concrete Technology,51,39,76.47,77.55,6,56,4.3,76.47,stable,Low Risk
